과목명,교수명,개설학과전공,이수구분,영역,수업유형,출결,시험,과제,조모임,성적,강의시간,강의력,평점,전체벡터,필수추천
타임베이스 그래픽,구예림,디자인과,핵심전공,2영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.4,0.5,0,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.4, 0.5, 0.0, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
타임베이스 그래픽,문영순,디자인과,핵심전공,2영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,1,0.5,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 1.0, 1.0]",
커뮤니케이션디자인,정영신,디자인과,핵심전공,2영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,0.5,0,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 0.5, 0.0, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
커뮤니케이션디자인,홍민아,디자인과,핵심전공,2영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,1,0.5,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 1.0, 0.5, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
커뮤니케이션디자인,장혜진,디자인과,핵심전공,2영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,1,0,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 1.0, 0.0, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
모션그래픽 워크샵 1,이명숙,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,0.5,0,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 0.5, 0.0, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
중급 공간디자인실습 1,홍승석,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,1,0,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 1.0, 0.0, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
인테리어디자인,윤현경,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,0.5,1,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 0.5, 1.0, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
사용자경험디자인,장영진,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.4,0.5,0.5,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.4, 0.5, 0.5, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
정보디자인,권다은,디자인과,심화전공,3영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,1,0,"[0, 1, 0, 0]",1,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 1.0, 0.0, 0, 1, 0, 0, 1.0, 1.0, 1.0]",
브랜딩1,장혜진,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,1,0,"[0, 1, 0, 0]",0.5,0.5,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 1.0, 0.0, 0, 1, 0, 0, 0.5, 0.5, 1.0]",
브랜딩1,김지수,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,1,1,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 1.0, 1.0, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
스토리텔링디자인 1,김민석,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,0.5,0.3,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 0.5, 0.6]",
편집디자인,황상준,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,0.5,0.5,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 0.5, 0.5, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
편집디자인,강주현,디자인과,심화전공,3영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,1,0,"[0, 1, 0, 0]",0.5,0.5,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 1.0, 0.0, 0, 1, 0, 0, 0.5, 0.5, 0.8]",
인터페이스디자인,김민경,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,0.5,0,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 0.5, 0.0]",
디지털이미징 1,박한진,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,0.5,0,"[0, 1, 0, 0]",0.5,0.5,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 0.5, 0.0, 0, 1, 0, 0, 0.5, 0.5, 0.8]",
3D프린팅,최인환,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,0.5,0,"[0, 1, 0, 0]",0.5,1,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 0.5, 0.0, 0, 1, 0, 0, 0.5, 1.0, 0.8]",
디자인실무와 커뮤니케이션,장기윤,디자인과,심화전공,3영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.2,0.5,1,"[1, 0, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.2, 0.5, 1.0, 1, 0, 0, 0, 0.5, 1.0, 1.0]",
디자인씽킹스튜디오 1,남궁희나,디자인과,심화전공,4영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,0.5,0,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 0.5, 0.0]",
시각디자인스튜디오 1,장혜진,디자인과,심화전공,4영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,0.5,0,"[0, 1, 0, 0]",1,0.5,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 0.5, 0.0, 0, 1, 0, 0, 1.0, 0.5, 1.0]",
시각디자인스튜디오 1,황상준,디자인과,심화전공,4영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,1,0.4,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 1.0, 0.8]",
