과목명,교수명,개설학과전공,이수구분,영역,수업유형,출결,시험,과제,조모임,성적,강의시간,강의력,평점,전체벡터,필수추천
송라이팅 워크숍 1,조원주,현대실용음악학과,심화전공,3영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.6,0.5,0,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.6, 0.5, 0.0, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
문화예술정책의 이해,김진각,문화예술경영학과,심화전공,3영역,"[0, 0, 3]","[0, 0, 1, 0, 0]",0.4,0.5,0.5,"[0, 0, 1, 0]",0.5,1,0.5,"[0, 0, 3, 0, 0, 1, 0, 0, 0.4, 0.5, 0.5, 0, 0, 1, 0, 0.5, 1.0, 1.0]",
극장 경영,김종헌,문화예술경영학과,심화전공,4영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.6,0.5,0,"[1, 0, 0, 0]",0.5,1,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.6, 0.5, 0.0, 1, 0, 0, 0, 0.5, 1.0, 0.8]",
무용감상,김지윤,무용예술학과,심화전공,4영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,1,0.5,"[0, 1, 0, 0]",0.5,1,0.4,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 1.0, 0.5, 0, 1, 0, 0, 0.5, 1.0, 0.8]",
필름 스코어링과 오케스트레이션 1,김선경,현대실용음악학과,심화전공,4영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.2,1,0,"[0, 1, 0, 0]",0.5,0.5,0.3,"[0, 0, 3, 1, 0, 0, 0, 0, 0.2, 1.0, 0.0, 0, 1, 0, 0, 0.5, 0.5, 0.6]",
미디어영상연기의 이해,황미숙,융합문화예술대학,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,0.5,1,"[0, 1, 0, 0]",0.5,1,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 0.5, 1.0, 0, 1, 0, 0, 0.5, 1.0, 0.8]",
융합무용기초,김미숙,융합문화예술대학,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,0,1,"[0, 1, 0, 0]",0,1,0.4,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 0.0, 1.0, 0, 1, 0, 0, 0.0, 1.0, 0.8]",
융합무용기초,신은석,융합문화예술대학,핵심전공,1영역,"[0, 0, 3]","[0, 1, 0, 0, 0]",0.6,0,0.5,"[0, 1, 0, 0]",0.5,1,0.5,"[0, 0, 3, 0, 1, 0, 0, 0, 0.6, 0.0, 0.5, 0, 1, 0, 0, 0.5, 1.0, 1.0]",
음악의 이해,김자현,융합문화예술대학,핵심전공,1영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.6,0.5,0,"[0, 1, 0, 0]",0.5,0.5,0.3,"[0, 0, 3, 1, 0, 0, 0, 0, 0.6, 0.5, 0.0, 0, 1, 0, 0, 0.5, 0.5, 0.6]",
예술경영학,박주연,융합문화예술대학,핵심전공,1영역,"[0, 0, 3]","[1, 0, 0, 0, 0]",0.4,0.5,1,"[0, 1, 0, 0]",0,1,0.5,"[0, 0, 3, 1, 0, 0, 0, 0, 0.4, 0.5, 1.0, 0, 1, 0, 0, 0.0, 1.0, 1.0]",
